_id,resultId,raceId,driverId,constructorId,number,grid,position,positionText,positionOrder,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId,year
6525f3fe35c39ef20d60f932,208,27,10,7,12,11,\N,R,20,0,35,\N,\N,24,7,1:16.712,214.652,22,2008
6525f3fe35c39ef20d60f933,209,28,5,1,23,2,1,1,1,10,70,1:37:27.067,5847067,19,7,1:21.753,192.917,1,2008
6525f3fe35c39ef20d60f934,210,28,10,7,12,5,2,2,2,8,70,+11.061,5858128,42,6,1:21.671,193.111,1,2008
6525f3fe35c39ef20d60f935,211,28,8,6,1,6,3,3,3,6,70,+16.856,5863923,61,1,1:21.195,194.243,1,2008
6525f3fe35c39ef20d60f936,212,28,4,4,5,7,4,4,4,5,70,+21.614,5868681,47,8,1:21.793,192.823,1,2008
6525f3fe35c39ef20d60f937,213,28,1,1,22,1,5,5,5,4,70,+23.048,5870115,15,3,1:21.493,193.533,1,2008
6525f3fe35c39ef20d60f938,214,28,12,4,6,10,6,6,6,3,70,+32.298,5879365,64,4,1:21.537,193.428,1,2008
6525f3fe35c39ef20d60f939,215,28,15,7,11,9,7,7,7,2,70,+36.449,5883516,65,5,1:21.638,193.189,1,2008
6525f3fe35c39ef20d60f93a,216,28,9,2,4,4,8,8,8,1,70,+48.321,5895388,70,9,1:21.941,192.475,1,2008
6525f3fe35c39ef20d60f93b,217,28,17,9,10,8,9,9,9,0,70,+58.834,5905901,67,10,1:22.125,192.043,1,2008
6525f3fe35c39ef20d60f93c,218,28,2,2,3,15,10,10,10,0,70,+1:07.709,5914776,67,11,1:22.183,191.908,1,2008
6525f3fe35c39ef20d60f93d,219,28,14,9,9,13,11,11,11,0,70,+1:10.407,5917474,67,16,1:22.732,190.634,1,2008
6525f3fe35c39ef20d60f93e,220,28,18,11,16,12,12,12,12,0,69,\N,\N,63,13,1:22.397,191.409,11,2008
6525f3fe35c39ef20d60f93f,221,28,6,3,8,16,13,13,13,0,69,\N,\N,67,18,1:23.307,189.319,11,2008
6525f3fe35c39ef20d60f940,222,28,3,3,7,14,14,14,14,0,69,\N,\N,57,12,1:22.397,191.409,11,2008
6525f3fe35c39ef20d60f941,223,28,21,10,21,18,15,15,15,0,69,\N,\N,68,15,1:22.641,190.844,11,2008
6525f3fe35c39ef20d60f942,224,28,22,11,17,17,16,16,16,0,68,\N,\N,65,14,1:22.436,191.319,12,2008
6525f3fe35c39ef20d60f943,225,28,13,6,2,3,17,17,17,0,67,\N,\N,16,2,1:21.355,193.861,5,2008
6525f3fe35c39ef20d60f944,226,28,7,5,14,19,18,18,18,0,67,\N,\N,29,17,1:23.220,189.516,13,2008
6525f3fe35c39ef20d60f945,227,28,16,10,20,20,\N,R,19,0,62,\N,\N,29,19,1:23.650,188.542,23,2008
6525f3fe35c39ef20d60f946,228,28,20,5,15,11,\N,R,20,0,22,\N,\N,17,20,1:24.222,187.262,25,2008
6525f3fe35c39ef20d60f947,229,29,13,6,2,1,1,1,1,10,57,1:35:32.339,5732339,36,1,1:38.708,197.637,1,2008
6525f3fe35c39ef20d60f948,230,29,1,1,22,2,2,2,2,8,57,+5.611,5737950,16,2,1:38.884,197.285,1,2008
6525f3fe35c39ef20d60f949,231,29,9,2,4,3,3,3,3,6,57,+37.353,5769692,38,4,1:39.330,196.399,1,2008
6525f3fe35c39ef20d60f94a,232,29,5,1,23,5,4,4,4,5,57,+39.703,5772042,19,3,1:39.112,196.831,1,2008
6525f3fe35c39ef20d60f94b,233,29,15,7,11,7,5,5,5,4,57,+50.684,5783023,37,12,1:39.657,195.755,1,2008
6525f3fe35c39ef20d60f94c,234,29,20,5,15,6,6,6,6,3,57,+52.625,5784964,36,6,1:39.485,196.093,1,2008
6525f3fe35c39ef20d60f94d,235,29,10,7,12,13,7,7,7,2,57,+1:07.990,5800329,54,8,1:39.535,195.995,1,2008
6525f3fe35c39ef20d60f94e,236,29,3,3,7,9,8,8,8,1,57,+1:11.457,5803796,35,10,1:39.577,195.912,1,2008
6525f3fe35c39ef20d60f94f,237,29,2,2,3,8,9,9,9,0,57,+1:22.177,5814516,57,7,1:39.526,196.013,1,2008
6525f3fe35c39ef20d60f950,238,29,7,5,14,10,10,10,10,0,57,+1:29.794,5822133,35,11,1:39.639,195.79,1,2008
6525f3fe35c39ef20d60f951,239,29,12,4,6,15,11,11,11,0,57,+1:32.717,5825056,29,9,1:39.544,195.977,1,2008
6525f3fe35c39ef20d60f952,240,29,17,9,10,14,12,12,12,0,56,\N,\N,27,14,1:40.264,194.57,11,2008
6525f3fe35c39ef20d60f953,241,29,18,11,16,16,13,13,13,0,56,\N,\N,21,18,1:40.763,193.606,11,2008
6525f3fe35c39ef20d60f954,242,29,21,10,21,18,14,14,14,0,56,\N,\N,54,15,1:40.353,194.397,11,2008
6525f3fe35c39ef20d60f955,243,29,6,3,8,11,15,15,15,0,56,\N,\N,56,13,1:39.803,195.469,11,2008
6525f3fe35c39ef20d60f956,244,29,22,11,17,19,16,16,16,0,56,\N,\N,56,16,1:40.593,193.933,11,2008
6525f3fe35c39ef20d60f957,245,29,14,9,9,17,17,17,17,0,56,\N,\N,13,19,1:40.978,193.194,11,2008
6525f3fe35c39ef20d60f958,246,29,8,6,1,4,\N,R,18,0,45,\N,\N,34,5,1:39.424,196.214,5,2008
6525f3fe35c39ef20d60f959,247,29,16,10,20,20,\N,R,19,0,41,\N,\N,28,17,1:40.661,193.802,3,2008
6525f3fe35c39ef20d60f95a,248,29,4,4,5,12,\N,R,20,0,0,\N,\N,\N,\N,\N,\N,4,2008
6525f3fe35c39ef20d60f95b,249,30,13,6,2,2,1,1,1,10,44,1:22:59.394,4979394,26,3,1:48.222,232.987,1,2008
6525f3fe35c39ef20d60f95c,250,30,2,2,3,5,2,2,2,8,44,+9.383,4988777,36,7,1:49.067,231.182,1,2008
6525f3fe35c39ef20d60f95d,251,30,1,1,22,1,3,3,3,6,44,+10.539,4989933,20,2,1:48.135,233.175,1,2008
6525f3fe35c39ef20d60f95e,252,30,4,4,5,6,4,4,4,5,44,+14.478,4993872,25,9,1:49.238,230.82,1,2008
6525f3fe35c39ef20d60f95f,253,30,20,5,15,10,5,5,5,4,44,+14.576,4993970,16,8,1:49.086,231.142,1,2008
6525f3fe35c39ef20d60f960,254,30,9,2,4,8,6,6,6,3,44,+15.037,4994431,36,5,1:48.965,231.399,1,2008
6525f3fe35c39ef20d60f961,255,30,7,5,14,9,7,7,7,2,44,+16.735,4996129,31,6,1:49.002,231.32,1,2008
6525f3fe35c39ef20d60f962,256,30,17,9,10,7,8,8,8,1,44,+42.776,5022170,34,10,1:49.515,230.236,1,2008
6525f3fe35c39ef20d60f963,257,30,10,7,12,13,9,9,9,0,44,+1:07.045,5046439,37,12,1:50.255,228.691,1,2008
6525f3fe35c39ef20d60f964,258,30,5,1,23,3,10,10,10,0,43,\N,\N,35,4,1:48.223,232.985,6,2008
6525f3fe35c39ef20d60f965,259,30,14,9,9,14,11,11,11,0,43,\N,\N,19,11,1:50.177,228.853,11,2008
6525f3fe35c39ef20d60f966,260,30,3,3,7,15,12,12,12,0,43,\N,\N,32,15,1:50.656,227.862,11,2008
6525f3fe35c39ef20d60f967,261,30,16,10,20,18,13,13,13,0,43,\N,\N,27,13,1:50.487,228.211,11,2008
6525f3fe35c39ef20d60f968,262,30,6,3,8,19,14,14,14,0,43,\N,\N,35,17,1:50.970,227.218,11,2008
6525f3fe35c39ef20d60f969,263,30,18,11,16,17,15,15,15,0,43,\N,\N,19,16,1:50.671,227.832,11,2008
6525f3fe35c39ef20d60f96a,264,30,15,7,11,11,16,16,16,0,43,\N,\N,32,14,1:50.543,228.095,11,2008
6525f3fe35c39ef20d60f96b,265,30,21,10,21,20,17,17,17,0,43,\N,\N,17,19,1:51.701,225.731,11,2008
6525f3fe35c39ef20d60f96c,266,30,8,6,1,4,18,18,18,0,42,\N,\N,24,1,1:47.930,233.618,20,2008
6525f3fe35c39ef20d60f96d,267,30,22,11,17,16,\N,R,19,0,19,\N,\N,10,20,1:52.072,224.983,6,2008
6525f3fe35c39ef20d60f96e,268,30,12,4,6,12,\N,R,20,0,13,\N,\N,12,18,1:51.118,226.915,20,2008
6525f3fe35c39ef20d60f96f,269,31,20,5,15,1,1,1,1,10,53,1:26:47.494,5207494,53,14,1:30.510,230.414,1,2008
6525f3fe35c39ef20d60f970,270,31,5,1,23,2,2,2,2,8,53,+12.512,5220006,53,13,1:30.300,230.95,1,2008
6525f3fe35c39ef20d60f971,271,31,9,2,4,11,3,3,3,6,53,+20.471,5227965,52,12,1:30.298,230.955,1,2008
6525f3fe35c39ef20d60f972,272,31,4,4,5,8,4,4,4,5,53,+23.903,5231397,51,9,1:29.961,231.82,1,2008
6525f3fe35c39ef20d60f973,273,31,2,2,3,10,5,5,5,4,53,+27.748,5235242,53,6,1:29.807,232.217,1,2008
6525f3fe35c39ef20d60f974,274,31,13,6,2,6,6,6,6,3,53,+28.816,5236310,52,4,1:29.696,232.505,1,2008
6525f3fe35c39ef20d60f975,275,31,1,1,22,15,7,7,7,2,53,+29.912,5237406,52,5,1:29.721,232.44,1,2008
6525f3fe35c39ef20d60f976,276,31,17,9,10,3,8,8,8,1,53,+32.048,5239542,52,3,1:29.681,232.544,1,2008
6525f3fe35c39ef20d60f977,277,31,8,6,1,14,9,9,9,0,53,+39.468,5246962,53,1,1:28.047,236.859,1,2008
6525f3fe35c39ef20d60f978,278,31,12,4,6,17,10,10,10,0,53,+54.445,5261939,53,16,1:30.918,229.38,1,2008
6525f3fe35c39ef20d60f979,279,31,10,7,12,9,11,11,11,0,53,+58.888,5266382,53,8,1:29.948,231.853,1,2008
6525f3fe35c39ef20d60f97a,280,31,6,3,8,18,12,12,12,0,53,+1:02.015,5269509,53,11,1:30.215,231.167,1,2008
6525f3fe35c39ef20d60f97b,281,31,15,7,11,7,13,13,13,0,53,+1:05.954,5273448,52,15,1:30.853,229.544,1,2008
6525f3fe35c39ef20d60f97c,282,31,3,3,7,5,14,14,14,0,53,+1:08.635,5276129,53,10,1:30.019,231.671,1,2008
6525f3fe35c39ef20d60f97d,283,31,18,11,16,19,15,15,15,0,53,+1:13.370,5280864,52,7,1:29.827,232.166,1,2008
6525f3fe35c39ef20d60f97e,284,31,14,9,9,13,16,16,16,0,52,\N,\N,49,17,1:32.459,225.557,11,2008
6525f3fe35c39ef20d60f97f,285,31,22,11,17,16,17,17,17,0,52,\N,\N,42,19,1:33.918,222.053,11,2008
6525f3fe35c39ef20d60f980,286,31,7,5,14,4,18,18,18,0,52,\N,\N,52,2,1:29.258,233.646,11,2008
6525f3fe35c39ef20d60f981,287,31,16,10,20,20,19,19,19,0,51,\N,\N,51,18,1:33.458,223.146,12,2008
6525f3fe35c39ef20d60f982,288,31,21,10,21,12,\N,R,20,0,11,\N,\N,6,20,1:37.304,214.326,3,2008
6525f3fe35c39ef20d60f983,289,32,4,4,5,15,1,1,1,10,61,1:57:16.304,7036304,55,3,1:45.768,172.464,1,2008
6525f3fe35c39ef20d60f984,290,32,3,3,7,8,2,2,2,8,61,+2.957,7039261,39,5,1:46.454,171.352,1,2008
6525f3fe35c39ef20d60f985,291,32,1,1,22,2,3,3,3,6,61,+5.917,7042221,14,4,1:46.072,171.969,1,2008
6525f3fe35c39ef20d60f986,292,32,10,7,12,7,4,4,4,5,61,+8.155,7044459,50,8,1:47.044,170.408,1,2008
6525f3fe35c39ef20d60f987,293,32,20,5,15,6,5,5,5,4,61,+10.268,7046572,13,9,1:47.271,170.047,1,2008
6525f3fe35c39ef20d60f988,294,32,2,2,3,9,6,6,6,3,61,+11.101,7047405,14,11,1:47.306,169.992,1,2008
6525f3fe35c39ef20d60f989,295,32,14,9,9,14,7,7,7,2,61,+16.387,7052691,41,13,1:47.562,169.587,1,2008
6525f3fe35c39ef20d60f98a,296,32,6,3,8,10,8,8,8,1,61,+18.489,7054793,13,10,1:47.287,170.022,1,2008
6525f3fe35c39ef20d60f98b,297,32,18,11,16,12,9,9,9,0,61,+19.885,7056189,61,15,1:48.128,168.7,1,2008
6525f3fe35c39ef20d60f98c,298,32,5,1,23,5,10,10,10,0,61,+26.902,7063206,14,12,1:47.337,169.943,1,2008
6525f3fe35c39ef20d60f98d,299,32,9,2,4,4,11,11,11,0,61,+27.975,7064279,14,6,1:46.899,170.639,1,2008
6525f3fe35c39ef20d60f98e,300,32,7,5,14,17,12,12,12,0,61,+29.432,7065736,29,14,1:47.820,169.181,1,2008
6525f3fe35c39ef20d60f98f,301,32,13,6,2,1,13,13,13,0,61,+35.170,7071474,13,2,1:45.757,172.482,1,2008
6525f3fe35c39ef20d60f990,302,32,21,10,21,20,14,14,14,0,61,+43.571,7079875,28,16,1:49.101,167.195,1,2008
6525f3fe35c39ef20d60f991,303,32,8,6,1,3,15,15,15,0,57,\N,\N,14,1,1:45.599,172.74,3,2008
6525f3fe35c39ef20d60f992,304,32,15,7,11,11,\N,R,16,0,50,\N,\N,32,7,1:46.972,170.523,9,2008
6525f3fe35c39ef20d60f993,305,32,16,10,20,19,\N,R,17,0,49,\N,\N,38,18,1:49.270,166.936,3,2008
6525f3fe35c39ef20d60f994,306,32,17,9,10,13,\N,R,18,0,29,\N,\N,13,17,1:49.183,167.069,7,2008
6525f3fe35c39ef20d60f995,307,32,22,11,17,18,\N,R,19,0,14,\N,\N,13,19,1:50.320,165.348,26,2008
6525f3fe35c39ef20d60f996,308,32,12,4,6,16,\N,R,20,0,13,\N,\N,13,20,1:50.449,165.154,3,2008
6525f3fe35c39ef20d60f997,309,33,4,4,5,4,1,1,1,10,67,1:30:21.892,5421892,41,3,1:19.101,207.668,1,2008
6525f3fe35c39ef20d60f998,310,33,9,2,4,6,2,2,2,8,67,+5.283,5427175,16,7,1:19.292,207.168,1,2008
6525f3fe35c39ef20d60f999,311,33,8,6,1,2,3,3,3,6,67,+6.400,5428292,66,2,1:18.995,207.947,1,2008
6525f3fe35c39ef20d60f99a,312,33,12,4,6,12,4,4,4,5,67,+20.570,5442462,54,4,1:19.199,207.411,1,2008
6525f3fe35c39ef20d60f99b,313,33,15,7,11,7,5,5,5,4,67,+23.767,5445659,18,9,1:19.524,206.564,1,2008
6525f3fe35c39ef20d60f99c,314,33,20,5,15,9,6,6,6,3,67,+39.207,5461099,21,12,1:19.617,206.322,1,2008
6525f3fe35c39ef20d60f99d,315,33,13,6,2,5,7,7,7,2,67,+46.158,5468050,55,1,1:18.426,209.456,1,2008
6525f3fe35c39ef20d60f99e,316,33,17,9,10,13,8,8,8,1,67,+50.811,5472703,30,13,1:19.820,205.798,1,2008
6525f3fe35c39ef20d60f99f,317,33,2,2,3,16,9,9,9,0,67,+54.120,5476012,67,8,1:19.461,206.727,1,2008
6525f3fe35c39ef20d60f9a0,318,33,7,5,14,10,10,10,10,0,67,+59.085,5480977,49,6,1:19.262,207.246,1,2008
6525f3fe35c39ef20d60f9a1,319,33,3,3,7,15,11,11,11,0,67,+1:02.096,5483988,66,10,1:19.531,206.545,1,2008
6525f3fe35c39ef20d60f9a2,320,33,1,1,22,1,12,12,12,0,67,+1:18.900,5500792,65,11,1:19.560,206.47,1,2008
6525f3fe35c39ef20d60f9a3,321,33,22,11,17,17,13,13,13,0,66,\N,\N,66,16,1:20.575,203.869,11,2008
6525f3fe35c39ef20d60f9a4,322,33,18,11,16,18,14,14,14,0,66,\N,\N,66,17,1:20.849,203.178,11,2008
6525f3fe35c39ef20d60f9a5,323,33,6,3,8,14,15,15,15,0,66,\N,\N,32,15,1:20.364,204.404,11,2008
6525f3fe35c39ef20d60f9a6,324,33,21,10,21,20,\N,R,16,0,21,\N,\N,20,19,1:21.577,201.365,6,2008
6525f3fe35c39ef20d60f9a7,325,33,5,1,23,3,\N,R,17,0,16,\N,\N,12,5,1:19.258,207.257,5,2008
6525f3fe35c39ef20d60f9a8,326,33,16,10,20,19,\N,R,18,0,8,\N,\N,6,18,1:21.189,202.327,27,2008
6525f3fe35c39ef20d60f9a9,327,33,10,7,12,8,\N,R,19,0,6,\N,\N,4,14,1:20.254,204.685,28,2008
6525f3fe35c39ef20d60f9aa,328,33,14,9,9,11,\N,R,20,0,0,\N,\N,\N,\N,\N,\N,4,2008
6525f3fe35c39ef20d60f9ab,329,34,1,1,22,1,1,1,1,10,56,1:31:57.403,5517403,13,1,1:36.325,203.722,1,2008
6525f3fe35c39ef20d60f9ac,330,34,13,6,2,3,2,2,2,8,56,+14.925,5532328,36,4,1:36.591,203.161,1,2008
6525f3fe35c39ef20d60f9ad,331,34,8,6,1,2,3,3,3,6,56,+16.445,5533848,14,2,1:36.483,203.389,1,2008
6525f3fe35c39ef20d60f9ae,332,34,4,4,5,4,4,4,4,5,56,+18.370,5535773,56,5,1:36.659,203.018,1,2008
6525f3fe35c39ef20d60f9af,333,34,2,2,3,9,5,5,5,4,56,+28.923,5546326,56,3,1:36.498,203.357,1,2008
6525f3fe35c39ef20d60f9b0,334,34,9,2,4,11,6,6,6,3,56,+33.219,5550622,56,7,1:36.854,202.61,1,2008
6525f3fe35c39ef20d60f9b1,335,34,10,7,12,12,7,7,7,2,56,+41.722,5559125,56,6,1:36.727,202.876,1,2008
6525f3fe35c39ef20d60f9b2,336,34,12,4,6,10,8,8,8,1,56,+56.645,5574048,56,8,1:36.996,202.313,1,2008
6525f3fe35c39ef20d60f9b3,337,34,20,5,15,6,9,9,9,0,56,+1:04.339,5581742,55,9,1:37.212,201.863,1,2008
6525f3fe35c39ef20d60f9b4,338,34,14,9,9,15,10,10,10,0,56,+1:14.842,5592245,27,14,1:37.753,200.746,1,2008
6525f3fe35c39ef20d60f9b5,339,34,22,11,17,13,11,11,11,0,56,+1:25.061,5602464,56,16,1:37.845,200.558,1,2008
6525f3fe35c39ef20d60f9b6,340,34,6,3,8,17,12,12,12,0,56,+1:30.847,5608250,54,17,1:38.019,200.202,1,2008
6525f3fe35c39ef20d60f9b7,341,34,7,5,14,8,13,13,13,0,56,+1:31.457,5608860,36,12,1:37.452,201.366,1,2008
6525f3fe35c39ef20d60f9b8,342,34,17,9,10,16,14,14,14,0,56,+1:32.422,5609825,10,13,1:37.680,200.896,1,2008
6525f3fe35c39ef20d60f9b9,343,34,3,3,7,14,15,15,15,0,55,\N,\N,38,10,1:37.246,201.793,11,2008
6525f3fe35c39ef20d60f9ba,344,34,18,11,16,18,16,16,16,0,55,\N,\N,54,15,1:37.773,200.705,11,2008
6525f3fe35c39ef20d60f9bb,345,34,21,10,21,20,17,17,17,0,55,\N,\N,54,18,1:38.372,199.483,11,2008
6525f3fe35c39ef20d60f9bc,346,34,5,1,23,5,\N,R,18,0,49,\N,\N,32,11,1:37.302,201.677,9,2008
6525f3fe35c39ef20d60f9bd,347,34,16,10,20,19,\N,R,19,0,13,\N,\N,13,19,1:39.683,196.86,5,2008
6525f3fe35c39ef20d60f9be,348,34,15,7,11,7,\N,R,20,0,2,\N,\N,2,20,2:39.612,122.945,4,2008
6525f3fe35c39ef20d60f9bf,349,35,13,6,2,1,1,1,1,10,71,1:34:11.435,5651435,36,1,1:13.736,210.377,1,2008
6525f3fe35c39ef20d60f9c0,350,35,4,4,5,6,2,2,2,8,71,+13.298,5664733,39,8,1:14.229,208.98,1,2008
6525f3fe35c39ef20d60f9c1,351,35,8,6,1,3,3,3,3,6,71,+16.235,5667670,59,3,1:14.117,209.296,1,2008
6525f3fe35c39ef20d60f9c2,352,35,20,5,15,7,4,4,4,5,71,+38.011,5689446,25,7,1:14.214,209.022,1,2008
6525f3fe35c39ef20d60f9c3,353,35,1,1,22,4,5,5,5,4,71,+38.907,5690342,31,4,1:14.159,209.177,1,2008
6525f3fe35c39ef20d60f9c4,354,35,10,7,12,10,6,6,6,3,71,+44.368,5695803,32,2,1:14.057,209.465,1,2008
6525f3fe35c39ef20d60f9c5,355,35,5,1,23,5,7,7,7,2,71,+55.074,5706509,36,6,1:14.207,209.042,1,2008
6525f3fe35c39ef20d60f9c6,356,35,15,7,11,2,8,8,8,1,71,+1:08.433,5719868,40,5,1:14.167,209.155,1,2008
6525f3fe35c39ef20d60f9c7,357,35,17,9,10,12,9,9,9,0,71,+1:19.666,5731101,40,14,1:15.033,206.741,1,2008
6525f3fe35c39ef20d60f9c8,358,35,2,2,3,8,10,10,10,0,70,\N,\N,41,10,1:14.652,207.796,11,2008
6525f3fe35c39ef20d60f9c9,359,35,9,2,4,13,11,11,11,0,70,\N,\N,61,9,1:14.375,208.57,11,2008
6525f3fe35c39ef20d60f9ca,360,35,3,3,7,18,12,12,12,0,70,\N,\N,35,12,1:14.934,207.014,11,2008
6525f3fe35c39ef20d60f9cb,361,35,18,11,16,17,13,13,13,0,70,\N,\N,59,11,1:14.759,207.498,11,2008
6525f3fe35c39ef20d60f9cc,362,35,7,5,14,9,14,14,14,0,70,\N,\N,57,13,1:14.951,206.967,11,2008
6525f3fe35c39ef20d60f9cd,363,35,22,11,17,15,15,15,15,0,70,\N,\N,35,16,1:15.414,205.696,11,2008
6525f3fe35c39ef20d60f9ce,364,35,16,10,20,20,16,16,16,0,69,\N,\N,60,17,1:15.773,204.721,12,2008
6525f3fe35c39ef20d60f9cf,365,35,6,3,8,16,17,17,17,0,69,\N,\N,50,18,1:15.865,204.473,12,2008
6525f3fe35c39ef20d60f9d0,366,35,21,10,21,19,18,18,18,0,69,\N,\N,36,15,1:15.212,206.249,12,2008
6525f3fe35c39ef20d60f9d1,367,35,12,4,6,11,\N,R,19,0,0,\N,\N,\N,\N,\N,\N,3,2008
6525f3fe35c39ef20d60f9d2,368,35,14,9,9,14,\N,R,20,0,0,\N,\N,\N,\N,\N,\N,4,2008
6525f3fe35c39ef20d60f9d3,369,36,8,6,6,1,1,1,1,10,58,1:25:28.770,5128770,41,1,1:25.235,223.978,1,2007
6525f3fe35c39ef20d60f9d4,370,36,4,1,1,2,2,2,2,8,58,+7.242,5136012,20,2,1:26.314,221.178,1,2007
6525f3fe35c39ef20d60f9d5,371,36,1,1,2,4,3,3,3,6,58,+18.595,5147365,20,3,1:26.351,221.083,1,2007
6525f3fe35c39ef20d60f9d6,372,36,2,2,9,3,4,4,4,5,58,+38.763,5167533,37,6,1:26.722,220.137,1,2007
6525f3fe35c39ef20d60f9d7,373,36,21,4,3,6,5,5,5,4,58,+1:06.469,5195239,18,7,1:26.892,219.707,1,2007
6525f3fe35c39ef20d60f9d8,374,36,13,6,5,22,6,6,6,3,58,+1:06.805,5195575,28,8,1:27.044,219.323,1,2007
6525f3fe35c39ef20d60f9d9,375,36,3,3,16,12,7,7,7,2,57,\N,\N,40,5,1:26.721,220.14,11,2007
6525f3fe35c39ef20d60f9da,376,36,23,7,11,9,8,8,8,1,57,\N,\N,42,12,1:27.796,217.444,11,2007
6525f3fe35c39ef20d60f9db,377,36,15,7,12,8,9,9,9,0,57,\N,\N,45,13,1:28.034,216.857,11,2007
6525f3fe35c39ef20d60f9dc,378,36,5,4,4,13,10,10,10,0,57,\N,\N,44,10,1:27.592,217.951,11,2007
6525f3fe35c39ef20d60f9dd,379,36,22,11,8,16,11,11,11,0,57,\N,\N,17,14,1:28.098,216.699,11,2007
6525f3fe35c39ef20d60f9de,380,36,11,8,22,10,12,12,12,0,57,\N,\N,20,18,1:28.487,215.746,11,2007
6525f3fe35c39ef20d60f9df,381,36,17,9,15,7,13,13,13,0,57,\N,\N,21,9,1:27.501,218.178,11,2007
6525f3fe35c39ef20d60f9e0,382,36,24,5,18,19,14,14,14,0,57,\N,\N,44,15,1:28.282,216.247,11,2007
6525f3fe35c39ef20d60f9e1,383,36,18,11,7,14,15,15,15,0,57,\N,\N,42,17,1:28.387,215.991,11,2007
6525f3fe35c39ef20d60f9e2,384,36,19,8,23,11,16,16,16,0,56,\N,\N,41,19,1:28.489,215.742,12,2007
6525f3fe35c39ef20d60f9e3,385,36,16,12,20,20,17,17,17,0,56,\N,\N,40,20,1:28.687,215.26,12,2007
6525f3fe35c39ef20d60f9e4,386,36,25,3,17,15,\N,R,18,0,48,\N,\N,24,16,1:28.303,216.196,4,2007
6525f3fe35c39ef20d60f9e5,387,36,14,9,14,18,\N,R,19,0,48,\N,\N,44,11,1:27.706,217.668,4,2007
6525f3fe35c39ef20d60f9e6,388,36,9,2,10,5,\N,R,20,0,36,\N,\N,19,4,1:26.642,220.341,6,2007
6525f3fe35c39ef20d60f9e7,389,36,26,5,19,17,\N,R,21,0,28,\N,\N,22,21,1:28.953,214.616,29,2007
6525f3fe35c39ef20d60f9e8,390,36,27,12,21,21,\N,R,22,0,10,\N,\N,9,22,1:30.899,210.022,3,2007
6525f3fe35c39ef20d60f9e9,391,37,4,1,1,2,1,1,1,10,56,1:32:14.930,5534930,42,2,1:36.861,206.014,1,2007
6525f3fe35c39ef20d60f9ea,392,37,1,1,2,4,2,2,2,8,56,+17.557,5552487,22,1,1:36.701,206.355,1,2007
6525f3fe35c39ef20d60f9eb,393,37,8,6,6,3,3,3,3,6,56,+18.339,5553269,40,4,1:37.228,205.237,1,2007
6525f3fe35c39ef20d60f9ec,394,37,2,2,9,5,4,4,4,5,56,+33.777,5568707,55,5,1:37.417,204.838,1,2007
6525f3fe35c39ef20d60f9ed,395,37,13,6,5,1,5,5,5,4,56,+36.705,5571635,42,3,1:37.199,205.298,1,2007
6525f3fe35c39ef20d60f9ee,396,37,21,4,3,12,6,6,6,3,56,+1:05.638,5600568,44,9,1:37.879,203.872,1,2007
6525f3fe35c39ef20d60f9ef,397,37,15,7,12,8,7,7,7,2,56,+1:10.132,5605062,40,10,1:38.016,203.587,1,2007
6525f3fe35c39ef20d60f9f0,398,37,5,4,4,11,8,8,8,1,56,+1:12.015,5606945,41,7,1:37.810,204.015,1,2007
6525f3fe35c39ef20d60f9f1,399,37,25,3,17,19,9,9,9,0,56,+1:29.924,5624854,19,8,1:37.864,203.903,1,2007
6525f3fe35c39ef20d60f9f2,400,37,17,9,15,10,10,10,10,0,56,+1:33.556,5628486,55,14,1:38.540,202.504,1,2007
6525f3fe35c39ef20d60f9f3,401,37,22,11,8,22,11,11,11,0,55,\N,\N,32,15,1:38.566,202.451,11,2007
6525f3fe35c39ef20d60f9f4,402,37,18,11,7,15,12,12,12,0,55,\N,\N,54,16,1:38.658,202.262,11,2007
6525f3fe35c39ef20d60f9f5,403,37,11,8,22,14,13,13,13,0,55,\N,\N,37,13,1:38.496,202.595,11,2007
6525f3fe35c39ef20d60f9f6,404,37,26,5,19,17,14,14,14,0,55,\N,\N,54,18,1:39.098,201.364,11,2007
6525f3fe35c39ef20d60f9f7,405,37,23,7,11,9,15,15,15,0,55,\N,\N,52,19,1:39.243,201.07,11,2007
6525f3fe35c39ef20d60f9f8,406,37,19,8,23,18,16,16,16,0,55,\N,\N,32,20,1:39.566,200.417,11,2007
6525f3fe35c39ef20d60f9f9,407,37,24,5,18,16,17,17,17,0,55,\N,\N,21,12,1:38.447,202.695,11,2007
6525f3fe35c39ef20d60f9fa,408,37,9,2,10,7,18,18,18,0,55,\N,\N,53,17,1:38.874,201.82,11,2007
6525f3fe35c39ef20d60f9fb,409,37,3,3,16,6,\N,R,19,0,42,\N,\N,18,6,1:37.704,204.237,9,2007
6525f3fe35c39ef20d60f9fc,410,37,14,9,14,13,\N,R,20,0,36,\N,\N,28,11,1:38.098,203.416,23,2007
6525f3fe35c39ef20d60f9fd,411,37,27,12,21,20,\N,R,21,0,7,\N,\N,5,21,1:41.495,196.608,5,2007
6525f3fe35c39ef20d60f9fe,412,37,16,12,20,21,\N,R,22,0,0,\N,\N,\N,\N,\N,\N,4,2007
6525f3fe35c39ef20d60f9ff,413,38,13,6,5,1,1,1,1,10,57,1:33:27.515,5607515,42,1,1:34.067,207.12,1,2007
